text	label	prediction
整体节奏把握得很好，喜剧元素与科幻元素的平衡控制得当，既不出戏，又颇显浪漫温馨。这部虽然搞笑方面略尬，袋鼠和配音演员梗比较生硬，但作品表达的核心，即困境中求生和互助的主题烘托得自然到位，尽管剧情走向都能猜到，但过程还是显得既合情合理，又浪漫动人。个人觉得这部作品最成功之处在于，避开了传统特效科幻的套路，避免了以中国电影短板去硬杠好莱坞的局面，而是另辟蹊径，以轻喜剧版末日求生的主题，走出了相对符合开心麻花特色的模式。但在特效领域也有明显进步，相比类似玩法的《疯狂外星人》，基本做到了让观众沉浸设定中不出戏，个人认为这种程度的把控是最终大卖的原因，这类主题不需要非常硬核的科幻设定，但把控搞笑和特效的尺度，做到让多数观众接受设定，享受剧情并不是简单的事。观影体验方面，虽然与国内外顶级科幻片还有一定差距，但足以能感受到制作方的诚意，无论剧本、细节还是音乐的融合都达到了相当高的完成度，个人认为可以打7.5分，这是即《流浪地球》后，第二部让人看到国产科幻希望的电影。	正面	正面
特别棒，推荐	正面	正面
无厘头的喜剧	正面	正面
with杜承轩 孙斌 2022.0731	正面	正面
电影没有想象的那么好，但也很不错。	正面	正面
很搞笑很感动	正面	正面
蛮好的，为了看结尾名单里我前男友的名字去看的，哈哈哈哈哈哈，宇宙这么大希望我给他不要再见面了	正面	正面
永远相信沈马组合！永远相信开心麻花！yyds！	正面	正面
很好看  我可以扛起整个银河的力量 却无法承担一滴你想念的泪水	正面	正面
非常好看，剧情流畅，又搞笑又感人	正面	正面
挺好看的，带着孩子去的，途中都笑了好久	正面	正面
好看，腾哥出演必冲	正面	正面
很不错，没失望，满意。	正面	正面
虽然是喜剧，但是想要表达的主题却是很伟大的。在看这部电影的时候，我就在想，也许以后我们的航天员也会经历那样的时刻。到底是选择自己活下来还是为了全人类、全地球与陨石一起毁灭，这对他们来说应该是难以抉择的。就像独孤月一样，在那样悲怆的选择的背后，是他对地球家园的爱，而这种爱足以抵过对自我生命的珍惜。不得不说沈腾马丽出手，笑点是很足的，几欲泪下的时候突然的一个笑点就会让你笑出鼻涕泡，倒也不会很难受。总之我觉得这部电影很好看，从剧情，主题，故事性等方面来说都挺对我胃口的。	正面	正面
好看，又搞笑又狠狠赚了我一波眼泪，和夏洛特烦恼不是一个类型的不做比较，好看	正面	正面
不错哦很好啊	正面	正面
无聊透顶，看40分钟睡着了。垃圾	负面	负面
世界上有几种喜剧模式 一种看了笑岔气了，过后就忘了 还有一种，看了大笑了  哭了   震撼了   沉默了遗憾了～最终你还是笑了 看了，才知道喜剧内核是悲伤是遗憾， 笑着流泪 影片中，除了几个演技派大手，都是小演员，黄子韬毁形象出现有些意外，整部电影都投资在特效上了片头片尾也很是制作精良	正面	正面
画面感十足，一开始是冲着沈腾马丽老师去的，没想到有好多老演员了，观感体验很好，毕竟好久不看一次电影看一次电影就会让人激动快乐感动流泪，真的很容易让我泪目，明明不是个泪目的人哈哈，内容也很科技感，月球科技知识和人们之间的沟通还有那个刚子哈哈哈，大家冲啊！	正面	正面
一般般吧，爆米花电影	正面	负面
还不错，有欢笑有感动	正面	正面
还可以，一般吧	正面	正面
🌟 推荐五星推荐，好看哭了  😊 演技 超赞的演技	正面	正面
非常好看呢。	正面	正面
挺好的，很棒	正面	正面
剧情完整，科幻场景特效很棒！表演不尴尬！有喜有泪！值得观看！	正面	正面
真的很搞笑，不错	正面	正面
我觉得非常好，真的很好	正面	正面
音乐挺好听的 剧情还算不错吧，还是有点梗在里面的	正面	正面
全程都在笑无尿点，最后冲π2很感人。	正面	正面
好好看 很不错	正面	正面
好笑陛下乚55555	正面	正面
开心麻花的电影我一直都很看好，欢笑中带着感动，独孤月说他平凡，可是他又有很高的技术，说他不平凡，可是他是＂中间人＂，虽然中间有些剧情我都猜到了，但是看了之后还是会感动，最后他牺牲了自己拯救了地球，拯救了他爱的她以及他们，他很伟大，其实我们生活中有很多这样平凡的人，因为有了他们，我们的国家才会这么富强，感谢你们，也感谢祖国。	正面	正面
非常值得一看	正面	正面
一般般吧。。。	正面	负面
刚看完，开心麻花的电影看了就是开心，虽然沈腾演的独孤月最后牺牲了，但是情节还是以笑点为主，真希望开心麻花能为影迷们拍出更多更好看的电影，真心期待......好久没看见影院这么多影迷了，基本座无虚席	正面	正面
真的好看哇哇哇	正面	正面
看就完事了，带我妈去看的，笑的肚子疼	正面	正面
看完真的破防了，在看电影的过程中一边哭一边笑，沈马组合yyds，可惜就是be了   📚 剧本非常nice	正面	正面
还是很不错的，既搞笑又感动	正面	正面
感觉还不错 可能是对沈腾马丽太过期待了吧  不管搞笑还是煽情都感觉还好 没有特别戳到我的点	正面	正面
题材还可以，挺好看的	正面	正面
一般般吧，不是特好看，也不难看	负面	正面
特别好看。一次愉快的观影感受。	正面	正面
好评 相当的搞笑 适合带宝宝看	正面	正面
整体看起来还行	正面	正面
可能这就是中国喜剧吧，喜中带点遗憾	正面	正面
对比今年我看到的电影（侏罗纪世界3），感觉诚意满满。沈腾和马丽的再一次合作，有笑有泪。 最难的是怎么在一个严肃的大框架下填充小的内容。但最终还是没让我失望。尤其最后的一句：马蓝星，送我回家。泪点满满	正面	正面
都是老演员，而且我觉得特效一点都不比流浪地球差，反正值得一看	正面	正面
剧情还是可以的，开心麻花的电影剧情还是不会让人失望的，而且钱也用在刀刃上，特效方面也是挺不错的。笑点多，不会让人觉得尬。很不错的一次观影！！棒棒棒👍🏻	正面	正面
哭了哭了真的太好看，太爱了，估计以后能刷好几次，希望有机会能刚子	正面	正面
支持沈腾马丽  好看  有笑点有泪点  最后我以为能有个反转  😂	正面	正面
整体观感还是不错，最后结尾有点泪目。	正面	正面
很值得看的一部电影！！	正面	正面
好看哇 超级喜欢沈腾	正面	正面
第一次结局是be，但真的太好看了。	正面	正面
画面太美 笑点很高	正面	正面
开心麻花的风格！整体上可以！大家就是开开心心找个乐嘛！没必要较真儿！	正面	正面
我觉得没那么搞笑唉	正面	负面
看喜剧片看睡着了，全程不搞笑，结尾强行升华，造夏洛特烦恼和西虹市首富差远了	负面	负面
， 哈哈哈哈	负面	正面
还行，笑点蛮多的，特别是金刚鼠刚出场的那一部分，给我带来了不少的欢乐 😊 演技  🌟 推荐	正面	正面
真的喜欢看他们演的不错	正面	正面
剧情还好，画质很好，还可以	正面	正面
很好，很有创意的一部作品。	正面	正面
就……很无聊很无聊…真的….	负面	负面
腾哥和丽姐演技真真没话说。但我想重点提一下金刚鼠，虽然没有演员的露面，但他的一举一动，各种眼神，各种动作，可想背后付出的辛苦有多少，为了这个片子，演员苦练了一年👍	正面	正面
好看呀，很精彩。	正面	正面
非常的有意思	正面	正面
一般般吧，是我期望太高了吗？没有达到预期效果	正面	负面
特别棒，很震撼人心	正面	正面
挺不错的，推荐去看	正面	正面
很棒，棒棒棒	正面	正面
真的不错，很喜欢。	正面	正面
观看独行月球这部电影特意选择了最棒的特效厅，CGS中国巨幕杜比全景声影厅，银幕大，音效强，沈腾真的牛！整部电影他的独戏得占一半，还能拍得这么有意思，拜服！刚子直接融化我的心！总之，冲就对了！	正面	正面
好笑又好哭🚀🛰值得推荐	正面	正面
一定一定要去看	正面	正面
笑点很多，不错的一部影片，感觉沈腾和马丽的每部影片都不错	正面	正面
不愧是沈腾演的，非常完美。该逗笑的地方逗笑……反正就是很完美。	正面	正面
可以，整体蛮好看	正面	正面
好看极了，下次再来	正面	正面
电影里那些涉及月球，科技类的词汇超出我的认知。但不妨碍它把我逗笑又逗哭。看到沈腾和马丽第一反应是它会和夏洛特烦恼一样好看吗？看完后我觉得这是两部不一样的电影不能做比较。	正面	正面
演技炸裂，科幻带搞笑新意不违和	正面	正面
非常感人，好看	正面	正面
一搬搬，不怎么喜欢	正面	负面
感人，搞笑，真诚，人和动物共存，笑声带浪漫和感动	正面	正面
好看，感情戏加码	正面	正面
满满的喜剧和感动，不必杠那些剧情需要，电影就是观众想看导演敢拍……	正面	正面
前面很搞笑，后面很感人还不错	正面	正面
剧情不评价，单看搞笑和泪点都有，画面不错，演技上乘，适合一个人欣赏，一个人感受，多人也不是不行。	正面	正面
激励人心，搞笑	正面	正面
咱就是说非常快乐 很好看了 很多小细节也照顾到了！！！ 就真的良心制作 哈哈哈哈 大家一定都要去看！！！！	正面	正面
爆笑，超级好看	正面	正面
有腾哥的电影果然没让我失望，搞笑加感动加科幻，情节内容十分有看头，真心点赞！推荐去看，拍的太好了。	正面	正面
有点意思，值得深思	正面	正面
泪点喜点都有	正面	正面
还行吧，可看	正面	正面
超棒，沈马组合，而且袋鼠神情真的到位了	正面	正面
为啥现在每个喜剧后面都要加点悲剧？	负面	正面
好看，不错，可以！	正面	正面
非常好，小孩喜欢看	正面	正面
从头笑到尾，含腾量极高，袋鼠的演技炸裂，满身笑点。	正面	正面
看完这部片子，暂且不议论科学性啥的。我就想问一句：男主独孤月，上海交大飞行器动力学专业，在月球独立完成废旧航空发动机的维修、装卸和运行的人，就因为是维修工自称为平凡的“中间人”？这是在侮辱维修工还是凡尔赛啊？现在连平凡人都这么卷吗？	负面	正面
好看，但是很多梗老年人看不懂，不是很老少皆宜	正面	正面
马蓝星给独孤月塑造英雄形象，后面真成英雄了。结局马蓝星及成员们再次登月，希望有第二部，独孤月没死，一直在月球等着马蓝星	正面	正面
奔着沈腾去的，确实有不少笑点！！！	正面	正面
挺好的，😳	正面	正面
影院不错，片子一般。	负面	正面
好看电影🎬	正面	正面
有喜有悲，结局让人意外	正面	正面
挺好的  很好看  金刚鼠顶流	正面	正面
前面还行 后面煽情 比起沈腾其它作品差劲	正面	负面
把你逗得哈哈大笑的同时 又能让你心灵触动 搞笑的同时触动心弦 全剧跌宕起伏  情节紧凑 步步悬念相称	正面	正面
