评分	评论
1	喜剧片但很感人
1	好看，情节紧凑 笑不动了还很感动
1	袋鼠主演位拿捏了
1	还好吧。
1	不错，想2刷！！！
1	剧情非常不错，演技也是相当好，强烈建议大家去看👏🏻
1	支持沈叔叔！
1	真的还会遇见吗
1	很感人 建议看哦
1	喜欢，还可以
1	刚刚看了票房冠军独行月球，整个影片科技感十足，沈腾和马丽这一对欢喜冤家再次上线，大秀宇宙级浪漫，李成儒老戏骨的演技堪称一绝，确实整体效果很不错。
1	老好了 🌟 推荐
1	---20220816『独行月球』🌘  🎟️​“宇宙那么大，我们还会遇见”。浩瀚星河，群星闪耀。星光所及之处，便有人仰望星空。缘起缘灭，是命定，亦是轮回。 🎟️​上映正赶上成华封区，等到解封了，应疫情管控附近还没一家电影院开门，等附近电影院陆续开门了，成都高温橙色预警，想看又不想出门被热死，可纠结死人☹️然而收到好多安利，终于忍不住，还是在35℃的夜晚去影院补上了 🎟️​沈马时隔七年的又一长片，依旧是满满的默契🤩意想不到的包袱抖得够响，一人一鼠的爱恨情仇也狠狠感动！有笑有泪，是纯纯的开心麻花味啊！btw太空部分的画风构图我可是太爱了！
1	画质感人电影
1	还不错我能够接受
1	笑中带哭😭的一次电影！
1	挺感人，在绝望中寻找希望
1	赞，用现在的话来说，看完精神内耗得到缓解。
0	情节俗套，剧情强行煽情，无聊无聊还是无聊🙄逻辑站不住脚，结尾强行升华，根本无法共情，其中的感情线也很生硬油腻，本来真的很期待来着，看b站解说也都不错。只能说这一分给腾哥的演技。
1	首先不说电影好不好看 但是这个电影院我真是无语了 这个位置是生怕别人找到吗 麻烦下次立个牌叭 不是每个都那么有耐心的 而且那么偏 打了两次电影院电话才说对位置
1	带孩子来看的，找点很多，结局我个人不太喜欢，多希望都安好
1	剧情一般，演技和特效不错，所讲述的意义也很好
1	挺搞笑的。就这
1	非常搞笑也感人
1	挺好看的 沈腾站在那里就搞笑
1	极力推荐沈叔叔果然没让人失望
1	很感人，由笑到哭，非常让人心情跌宕起伏，故事情节不错，能给予人一种力量！
1	非常好看，棒
1	很好看。加油
0	广告太多 剧情太尬，很多地方都是抄袭的
1	剧情动人就是哑剧没有声音
0	个人观点:前半段我看别人笑了，我只好跟着一起笑，反正没有戳中我的笑点，后半段还挺感人的！
1	全程笑点都是沈腾，演技超级赞～
1	剧情，演技都不错。画面有所欠缺。前半段情节抄袭太空之旅。不过有沈腾，马丽双保险在。还是值得去看的。
1	很好看，很有意义
1	好看，就是好看，没别的好说的，沈马组合YYDS
1	不愧是两百亿票房男演员，后面还是有点催泪的
1	一句马蓝星带我回家哭爆了
1	还不错😄挺搞笑的
1	就是很好看！值得再看！
0	画面还可以，但是这种题材真的不适合喜剧片！结局为了煽情而煽情，说是喜剧版流浪地球吧，笑点总是那么尴尬。沈马组合在笑点上都没有什么互动，感觉很失败
1	挺好的 123
1	很好看。沈腾马丽出品必是精品
1	有笑点泪点，真的结合的很好
1	搞笑差点意思，后面还是比较感动
1	好看，电影非常好看
1	太单一了，没有什么内容
1	很好看，特效很棒
1	剧情很好..
1	剧情只能说还可以！笑点没有之前电影那样多了，没有“夏洛特烦恼”“西虹市首富”那么精彩！期待沈腾、马丽更好的作品！
1	剧情老一套，悲情英雄拯救地球，但真的好看，前半段让你笑出眼泪，后半段让你哭出眼泪，我居然发现儿子也流泪了，这是第一次，可见确实扎心了，画面震撼，科技感十足，我喜欢
0	从来不评论，这次忍不住评论下，很难看，没逻辑，没剧情，笑点有，但是尬。 毁了毁了，好评的都是水军，真的。
1	非常不错，值得推荐！！！
1	沈腾演的不会错
1	该笑得也笑了 该感动的也感动了 虽然看了评论 确实感觉有点无厘头 但是电影本身就有铺垫 有结构 个人看了感觉开心就完事了 哪有你们想象的那么复杂
1	喜剧又感人不得不说值得一看
0	感觉也就一般般吧
1	挺好看的的，反正就是喜欢😍
0	故事剧情都很扯，笑点也很尴尬，唯一可以就是特效还行吧 当时看着看着就要睡着了 可能期望报太高了 远远不符合预期呢
0	不是很搞笑哦
1	很棒，画面简约精致，情节笑料百出，又精神层面的升华，值得观看！
1	真的很好看 演技在线
1	笑死又哭死，哎哎哎。
0	剧情一般，刻板去搞笑。深度也不够 逻辑不够
1	剧情中规中矩吧，笑点比较常规基本上能猜出来包袱是啥。 特效不错
1	沈腾马丽出品必然不会让大家失望！
1	画面可以，整体环境不错
1	剧情非常好👍
1	刚子 哈哈哈哈哈哈
1	爆笑，感人……
1	演技就是没的说了 剧情的话，感觉不是非常出彩，没有惊艳的那种感觉，不是烂片，就是普通的 （纯个人感觉）
1	感觉就是沈腾的个人笑梗，娃说喜欢里面的袋鼠，马丽的发挥空间不大啊，其他人就更不好说了～就当去电影院开开心心笑笑，也挺好的
1	好看好看 挺感人的
1	好 推荐！！！
1	能凑合看吧，
1	沈腾马丽同台真的很难不好看
1	笑点与催泪并存
1	沈腾在线，值得一看
1	没get到几个搞笑的点，但剧情和画面还是很不错的，杜比影厅，音效也是相当不错，赶着疫情起来之前把这部电影看了
1	这个电影挺好看的，而且还是科幻题材，我挺喜欢沈腾演的电影，可是不知道这次是为什么，总是笑不出来
1	超好看 超赞
1	看似喜剧，实则是敬畏大自然，呼吁人们爱护地球。总之剧情很棒，开心麻花团队果然搞笑担当，有笑，有泪，有抄感触。尤其沈腾马丽组合简直绝了，当然其他演员表演的也都很出色，非常值得大家一看。
1	好看，搞笑
1	好看，从喜剧到泪点！完美的电影配乐，我打算再去看第三遍了！
1	剧情不错，沈腾yyds
1	值得推荐，很好看的一部电影
1	棒棒哒！特别推荐！
1	就今年看过第二好看的，第一是长津湖啊
1	有笑点 有演技 剧情也不错 🌟 推荐
1	很喜欢很喜欢
1	推荐推荐，好看好看
1	很好有笑有泪就是结局不怎么圆满
1	真的很感动。
1	开心麻花真的是不断地带来令人开心和惊喜的作品，全片节奏紧凑，不仅“含腾量”爆表，金刚鼠也是圈粉无数，配角一个个的更是密集输出各种“包袱”，笑到停不下来。特效也做的很精致了，还有一些科普的知识和月球壮观的景象，和剧情融合的非常完美，这完全是春节档的量级。跟着独孤月和刚子独行月球，轻松解压，欢笑一夏，二刷必须安排。
1	剧情有喜有悲，好看
1	🌟 推荐！😂 有笑点😭 有哭点 虽然结局be了，意料之外情理之中，真的可以看看，沈腾马丽的电影确实很不错👍🏻，记得看最后的彩蛋哦
1	总体感觉一般吧，有笑点，有泪点，不过怎么感觉都有点那个流浪地球的影子呢
1	一如既往的好d(ŐдŐ๑)
1	喜剧整这么悲伤😭😭😭
1	如果是对于科幻片有需求的朋友，就不要去看了，以免有些人西瓜里挑芝麻，这部片子真的非常非常好
0	假装煽情，看的很尴尬
1	真的超级好看，前边部分很搞笑，后边就开始催泪了 而且还是沈马合作，剧情一点都不老套，后边每一个点都没有自己想的那么老套，真的超级好看啊！电影后边还有彩蛋，真的好看冲冲冲，沈马组合yyds， 🌟 推荐，每一个人不去看我都会伤心的OK ✨观影贴士
1	很不错 一直很喜欢开心麻花 很有特点
1	有搞笑，有坚持，有觉悟，值得推荐。
1	还挺好看的搞笑又带点感动哦
1	不错值得去观看
0	入不了戏   很跳戏    笑点比较尬
1	含腾率很高，但是可能期望值太高了，感觉一般，只能说一般吧。
1	好，不错，不错
1	剧情还不错，前面很搞笑，偶尔无厘头
1	带孩子看的，很开心
1	世界那么大，我们终会重聚
1	应该是今年喜剧片的最佳之作，不过属于是矮子里拔将军。虽然剧情中规中矩，但是笑点很多，属于合家欢电影。累了去看看，能放松心情。适合带孩子去看，没有恶俗段子，有一定教育意义。
1	刚子很不错哈哈
1	非常棒，值回票价
1	好笑感动！！
0	超烂。以后不敢看开心麻花的电影了
1	剧情超好！很感人也很好笑！强烈推荐
1	挺有意思，很搞笑，喜欢看
1	挺好看的，就是结局有点emo
1	超好看  特别推荐
1	笑与哭在一念之间的转换，是角色真情流露的缝隙。
0	夏洛克烦恼后，真的没有完整看过含腾量高的电影了，虽然很多人说好看，但自己去看的时候，就会看着看着就看不下去了，马丽在这部剧中也不像夏洛克中的搞笑了，可能是我get不到他们的笑点吧，这部戏，喜欢的人会挺喜欢的，我个人是觉得不大好看的
1	很搞笑 不错不错
0	垃圾得不行 垃圾
1	可以不错 笑点挺多
1	很好看，不错哦
1	很好看推荐推荐
1	马丽跟沈腾绝配
1	前面一小时尴尬都抠脚 这9.3分有种诈骗的感觉
1	好好看，推荐
1	太好看了，为了好多人，牺牲了自己，马蓝星最后接他回家了
0	全程在看时间想着快点结束。。。腾哥对不起这部电影真的一般般。。。
1	超乎想象的好
1	还行吧，不太好笑
1	搞笑片，可以的。
0	电影院里有一对一直在讲话的情侣，蔚蓝影城第五排白衣服戴眼镜的女的和她男朋友，麻烦有点素质，不用在这里体现你的无知和低素质
1	有点尬，但是还蛮不错的，科幻喜剧。
1	演技还是挺不错的，当作喜剧来看是挺不错的。剧情也挺紧凑，故事发展有逻辑性。但被落在月球上还是觉得很无厘头，这个开头让人很无语。整部影片中的细节还是可以值得一提的，并没有因为是科幻电影而丢了细节，月球上跑步时也有因重力低于地球而轻飘飘的感觉。 整体来说是一部还可以的电影，当然五十多分票价是不值的。
1	好看的，沈腾叔叔最后牺牲了，为了人类！
1	刚开始认为这部剧有沈腾和马丽就很绝，肯定很搞笑，没想到不是同一个情景的对话类型，而是地球与月球之间的不同频。不过一开始还是很有意思，个人感觉后面的剧情不是那么好看（个人观点，勿喷）。后面的催泪点也有两三个，也没有很生硬，但是剧情能猜到就不是那么新颖了。有被主人公为了人类而牺牲自己的生命感动到，也有被内心挣扎是否救🦘的情节感动到，还有被女主人公是否选择牺牲男主人公的情节感动到。全影片其实也还算不错，就是后面没有亮点。
1	很棒很棒很好看
1	即搞笑又感人（爆笑）
1	觉的值得一看
1	不错，喜欢喜欢
1	演技都在线 太好看了 剧情也很好
0	不知道笑点在哪里，不知如何评价
0	剧情还好，搞笑
1	挺好看，真不错
1	幽默搞笑又很感人！题材不错
0	真不好看！也不搞笑啊
1	很搞笑。。。
1	特别棒，搞笑、感动、有意义，沈腾马丽果然从来不会让人失望
1	环境可以，很棒的一次观影体验
1	还行吧，挺搞笑的。
1	有哭有笑。哭到死。也特别快乐这种电影很好看
0	还好吧      有点假
1	情节起伏不断，情感一放一收很舒服
1	小朋友也很喜欢看
1	别听网上乱评，可以冲
